,elapsed_time,EventType,BlueBallsLeft,PurpleBallsLeft,BlueLives,PurpleLives,Corner
3,0.0,S,0,0,3,3,0.0
4,0.876,PurplePickedUpBall,0,1,3,3,0.0
5,2.719,PurplePickedUpBall,0,2,3,3,0.0
6,2.821,BluePickedUpBall,1,2,3,3,0.0
7,2.979,PurplePickedUpBall,1,3,3,3,0.0
8,3.011,PurpleThrewBall,1,2,3,3,0.0
9,3.124,HitBlue,1,2,2,3,0.0
10,3.854,BlueThrewBall,0,2,2,3,0.0
11,5.498,BluePickedUpBall,1,2,2,3,0.0
12,5.983,BluePickedUpBall,2,2,2,3,0.0
13,6.146,PurplePickedUpBall,2,3,2,3,0.0
14,6.364,BluePickedUpBall,3,3,2,3,0.0
15,7.484,PurplePickedUpBall,3,4,2,3,0.0
16,8.956,BlueThrewBall,2,4,2,3,0.0
17,8.988,HitPurple,2,4,2,2,0.0
18,9.487,BlueThrewBall,1,4,2,2,0.0
19,10.144,BlueDash,1,4,2,2,0.0
20,12.551,BluePickedUpBall,2,4,2,2,0.0
21,12.776,PurpleThrewBall,2,3,2,2,0.0
22,12.778,HitBlue,2,3,1,2,0.0
23,13.702,BlueDash,2,3,1,2,0.0
24,13.97,PurplePickedUpBall,2,4,1,2,0.0
25,15.684,BlueDash,2,4,1,2,0.0
26,19.077,BlueThrewBall,1,4,1,2,0.0
27,19.205,HitPurple,1,4,1,1,0.0
28,19.354,BluePickedUpBall,2,4,1,1,0.0
29,20.103,PurpleThrewBall,2,3,1,1,0.0
30,20.127,BlueThrewBall,1,3,1,1,0.0
31,20.407,PurpleThrewBall,1,2,1,1,0.0
32,20.41,HitBlue,1,2,0,1,0.0
33,20.418,GameEnd,0,2,0,1,0.0
34,20.421,PurplePickedUpBall,0,3,0,1,0.0
35,21.966,PurplePickedUpBall,0,4,0,1,0.0
36,22.415,WinScreenStart,0,4,0,1,0.0
